awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review,type,visited,latitude,longitude
,鮨ト酒肴 富かわ,吉祥寺駅 216m , 居酒屋、寿司、海鮮,カウンター席：11/26 17:00~2名様、 11/29 17:00~1名様 空きがございます。,"￥10,000～￥14,999","￥10,000～￥14,999",3.56,,https://tabelog.com/tokyo/A1320/A132001/13297928/,完全予約制,【キャンセルポリシー】キャンセル・変更につきましては、来店日時より起算して下記の通りキャンセル料を頂戴いたします。当日：ご予約料金の100％前日：ご予約料金の100％2日前：ご予約料金の100％,吉祥寺駅　徒歩5分 吉祥寺駅から216m,17:00 - 21:30,【定休日】鮨カウンター　日曜日　水曜日,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.70253601943894,139.57759567461218",0422-24-9355,東京都武蔵野市吉祥寺南町1-11-3 いづみビル 1F,55,sushi,False,35.70253601943894,139.57759567461218
,銀座 鮨 奈可久,銀座駅 335m , 寿司、海鮮、日本料理,かつて銀座御三家といわれた老舗「奈可田」に始まる江戸前鮨の伝統と精神を受け継ぐお店です。,"￥20,000～￥29,999","￥20,000～￥29,999",3.56,,https://tabelog.com/tokyo/A1301/A130101/13229497/,予約可,,銀座駅（銀座線/丸ノ内線/日比谷線）徒歩6分新橋駅（JR/銀座線/ゆりかもめ）徒歩7分有楽町駅（JR/有楽町線）徒歩8分東銀座駅（日比谷線/都営浅草線）徒歩10分※駐車場なし。 銀座駅から335m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.67014993872137,139.7611313842762",03-5931-1155,東京都中央区銀座7-4-5 銀座七四五ビル 1F,45,sushi,False,35.67014993872137,139.7611313842762
,鮨 うらの,広尾駅 418m , 寿司,,"￥20,000～￥29,999","￥20,000～￥29,999",3.56,-,https://tabelog.com/tokyo/A1307/A130703/13287471/,完全予約制,,広尾駅から418m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.648151038722716,139.7215161840818",03-6277-4454,東京都渋谷区広尾5-8-13 グランディール広尾 1F,33,sushi,False,35.648151038722716,139.7215161840818
,若大将,一之江駅 654m , 寿司,,"￥10,000～￥14,999","￥10,000～￥14,999",3.56,水曜日,https://tabelog.com/tokyo/A1312/A131205/13071295/,予約可,,一之江駅から654m,17:00 - 22:00,■ 定休日第３木曜,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.68426763875326,139.88943738432886",03-3676-7577,東京都江戸川区江戸川3-41 ,27,sushi,False,35.68426763875326,139.88943738432886
,寿司の美登利 総本店,梅ケ丘駅 70m , 寿司,,"￥3,000～￥3,999","￥3,000～￥3,999",3.55,-,https://tabelog.com/tokyo/A1318/A131812/13001480/,予約可,,小田急電鉄小田原線梅丘駅南口から徒歩1分 梅ケ丘駅から70m,11:00 - 14:30L.O. 14:00,■ 定休日元日,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 QRコード決済不可,"35.655619874446366,139.65412870087937",050-3623-4347,東京都世田谷区梅丘1-20-7 ,744,sushi,False,35.655619874446366,139.65412870087937
,まぐろ人 御徒町出張所,御徒町駅 147m , 寿司、寿司(立ち食い寿司),,"￥2,000～￥2,999","￥2,000～￥2,999",3.55,-,https://tabelog.com/tokyo/A1311/A131101/13100996/,予約不可,,ＪＲ御徒町駅北口徒歩２分ＪＲ上野駅広小路口徒歩５分東京メトロ銀座線 上野広小路駅徒歩３分東京都営地下鉄 大江戸線上野御徒町徒歩３分東京メトロ日比谷線 仲御徒町駅徒歩４分 御徒町駅から147m,,,カード可 電子マネー可 QRコード決済可,"35.70858473870146,139.77527098465453",03-3831-3876,東京都台東区上野6-3-7 ,649,sushi,False,35.70858473870146,139.77527098465453
,魚真 渋谷店,神泉駅 413m , 居酒屋、寿司、かに,名物！のっけ寿司！！ウニ！カニ！アワビ！！今だけ！！お得な飲み放題付きの海鮮コース有り〼！,"￥5,000～￥5,999","￥5,000～￥5,999",3.55,,https://tabelog.com/tokyo/A1303/A130301/13001781/,予約可,当日に予約のキャンセルをされたり、実際の人数が揃わなかったり、事前に連絡のお電話が無い場合、キャンセル料を頂く場合が御座います。時間変更等は直接店舗にお電話お願い致します。状況によって、滞在時間が短くなる事がございます。,東京メトロ半蔵門線、東急田園都市線【渋谷駅】徒歩４分京王井の頭線【渋谷駅】西口　徒歩５分ＪＲ山手線・埼京線【渋谷駅】ハチ公口　徒歩６分東京メトロ銀座線【渋谷駅】徒歩７分東京メトロ副都心線、東急東横線【渋谷駅】徒歩８分 神泉駅から413m,17:00 - 23:00,■ 定休日なし（お盆と正月を除く）、営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"35.66016543870712,139.69648478422067",03-3464-3000,東京都渋谷区道玄坂2-25-5 島田ビル 1F,625,sushi,False,35.66016543870712,139.69648478422067
,鮨 四,六本木駅 256m , 寿司、海鮮,ここ1番の会食や接待、デートや記念日、誕生日に最高級のお鮨・上質な空間・おもてなしを,"￥10,000～￥14,999","￥10,000～￥14,999",3.55,,https://tabelog.com/tokyo/A1307/A130701/13208521/,予約可,"※メニューは仕入状況等により変更となる場合がございます。※ランチ時の席の時間は予約時間から1時間30分制※ディナー時の席の時間は予約時間から2時間制※お席が自動配席となる場合があります。予約確定画面にてご確認お願いいたします。※サービス料を別途10%頂戴いたします。※ディナー時のみ個室をご利用の場合は個室料15,000円、２名様用個室は10,000円頂戴しております。",東京メトロ日比谷線　六本木駅　5番出口より徒歩1分都営地下鉄大江戸線　六本木駅　5番出口より徒歩1分 六本木駅から256m,17:00 - 23:00L.O. 22:30,■ 定休日なし,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.6631110387172,139.73401168422413",03-6455-5153,東京都港区六本木3-13-14 ゴトウビルディング3rd 3F,343,sushi,False,35.6631110387172,139.73401168422413
,銀座 鮨 み富,東銀座駅 183m , 寿司,銀座駅徒歩2分 伝統を引き継ぐ江戸前鮨,"￥10,000～￥14,999","￥10,000～￥14,999",3.55,,https://tabelog.com/tokyo/A1301/A130101/13224300/,予約可,,【銀座駅】 A5出口より徒歩２分 (東京メトロ 銀座線・丸ノ内線・日比谷線) 【東銀座駅】  A1出口より徒歩２分 (東京メトロ 日比谷線・都営浅草線) 東銀座駅から183m,11:30 - 21:30,■ 営業時間通し営業■ 定休日※祝日の月曜日は休業致します。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.66986813872293,139.7654791842703",03-6263-9889,東京都中央区銀座5-10-11 川島ビル 2F,265,sushi,False,35.66986813872293,139.7654791842703
,酒呑,乃木坂駅 252m , 居酒屋、海鮮、寿司,鮮魚と日本酒、和酒を愉しむ...大人の隠れ居酒屋,"￥8,000～￥9,999","￥8,000～￥9,999",3.55,,https://tabelog.com/tokyo/A1307/A130701/13001895/,予約可,【お電話でのお問い合わせ】月〜土 13:00〜23:00,六本木駅7番出口から徒歩3分乃木坂駅3番出口から徒歩3分 乃木坂駅から252m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済不可,"35.66602543871377,139.7289835842571",03-3475-6055,東京都港区赤坂9-6-23 赤坂葵ビル　２Ｆ,254,sushi,False,35.66602543871377,139.7289835842571
,鮨 利﨑 恵比寿,恵比寿駅 187m , 寿司、海鮮,【9月は日曜日も営業致します】美食家たちを唸らせた注目の江戸前鮨店が、恵比寿にオープン,"￥10,000～￥14,999","￥10,000～￥14,999",3.55,,https://tabelog.com/tokyo/A1303/A130302/13263817/,予約可,ご予約を当日にキャンセルされた場合、下記の料金を頂戴いたします。何卒、よろしくお願いいたします。当日キャンセル : コース料金の100%前日キャンセル : コース料金の50%Cancellation on the day:100% course feeCancellation the day before:50% of the course fee,JR恵比寿駅西口(東側) 徒歩2分恵比寿一丁目交差点赤い看板の銀座メガネさんが入ってるビルの3階です右側にある階段を登っていただくと当店がございます 恵比寿駅から187m,18:00 - 23:00,■ 営業時間2部制となります（2時間半制）【第1部】18:00〜20:30【第2部】20:30〜23:00■ 定休日不定休,カード可 電子マネー不可 QRコード決済不可,"35.648526038718856,139.7100781840936",03-6277-0043,東京都渋谷区東3-25-6 楠ビル 3F,208,sushi,False,35.648526038718856,139.7100781840936
,鮨 かぐら,飯田橋駅 372m , 寿司、海鮮、日本料理,江戸前、古来の技術を継承し、新しい技術を取り入れた伝統と革新が共存する鮨と創作料理,"￥20,000～￥29,999","￥20,000～￥29,999",3.55,,https://tabelog.com/tokyo/A1309/A130905/13274395/,予約可,※日時から選択してご予約いたしますと【メインカウンター】又は【完全個室カウンター】のどちらかが満席の場合、お席を選択せず予約確認画面まで進むことがございます。確認画面で必ずご希望のお席(メインカウンター又は完全個室カウンター)かご確認お願いいたします。※お子様に関して何かご質問等ございましたら電話でお問い合わせ下さい。,東京メトロ有楽町線　南北線　東西線飯田橋駅B3出口 徒歩3分JR総武線　飯田橋駅西口 徒歩4分都営大江戸線　牛込神楽坂駅 徒歩5分東京メトロ東西線　神楽坂駅 徒歩7分 飯田橋駅から372m,16:30 - 23:00,"■ 営業時間16:30〜23:00(最終入店21:00)→お席滞在時間２時間土曜/祝日限定ランチ営業12：00～15：00(最終入店13:30)→お席滞在時間１時間半店休【12/31,1/1】1/2(火)、３(水)、４(木)通し営業→12:00～20:00(最終入店18:00)■ 定休日日曜＋不定休",カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.70144573869489,139.74039428460688",03-6228-1606,東京都新宿区神楽坂3-2-8 神楽坂三丁目ビル 4F,190,sushi,False,35.70144573869489,139.74039428460688
,築地青空三代目別邸,築地駅 351m , 寿司、海鮮、日本料理,電話対応が出来ず申し訳ございません。ご予約はネット予約の活用をお願い致します。,"￥10,000～￥14,999","￥10,000～￥14,999",3.55,,https://tabelog.com/tokyo/A1313/A131301/13219831/,予約可,,日比谷線築地駅から徒歩5分大江戸線築地市場駅から徒歩5分 築地駅から351m,11:00 - 15:00,■ 営業時間ランチ最終入店13時30分,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.665245051283435,139.7709002265222",080-3277-1333,東京都中央区築地4-13-5 2F,170,sushi,False,35.665245051283435,139.7709002265222
,銀座寿司幸本店,銀座駅 280m , 寿司,,"￥30,000～￥39,999","￥30,000～￥39,999",3.55,-,https://tabelog.com/tokyo/A1301/A130101/13002573/,予約可,,銀座駅から280m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可,"35.67132773872061,139.7611368842881",03-3571-1968,東京都中央区銀座6-3-8 ,160,sushi,False,35.67132773872061,139.7611368842881
,鮨 せいざん,中野駅 404m , 寿司,,"￥15,000～￥19,999","￥15,000～￥19,999",3.55,-,https://tabelog.com/tokyo/A1319/A131902/13239058/,予約可,ランチは4400円、6600円の2種類で予約可能予約はテーブルチェック、一休、お電話にてよろしくお願いいたします。,ＪＲ中央線、東京メトロ東西線【中野駅】北口　徒歩６分 中野駅から404m,11:30 - 22:00,■ 定休日年末年始,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"35.70936253866632,139.66649268473864",03-6454-0556,東京都中野区中野5-53-5 マガザン中野 1F,122,sushi,False,35.70936253866632,139.66649268473864
,すし善 銀座店,銀座駅 390m , 寿司,,"￥20,000～￥29,999","￥20,000～￥29,999",3.55,日曜日,https://tabelog.com/tokyo/A1301/A130101/13126428/,予約可,,銀座駅より徒歩5分新橋駅より徒歩5分 銀座駅から390m,,,カード可 （JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.6688276387225,139.76203688426222",03-3569-0068,東京都中央区銀座七丁目8-10 FUKUHARA GINZAビル地下1階,120,sushi,False,35.6688276387225,139.76203688426222
,磯はん,西荻窪駅 201m , 寿司,,"￥10,000～￥14,999","￥10,000～￥14,999",3.55,-,https://tabelog.com/tokyo/A1319/A131907/13044277/,予約可,,JR総武線/中央線西荻窪駅、徒歩5分 西荻窪駅から201m,,,カード可 （JCB、AMEX） 電子マネー不可 QRコード決済不可,"35.70293583864973,139.60155158471926",03-3331-2277,東京都杉並区西荻南3-15-1 ,117,sushi,False,35.70293583864973,139.60155158471926
,鮨 あい澤,神泉駅 663m , 寿司,,"￥20,000～￥29,999","￥20,000～￥29,999",3.55,-,https://tabelog.com/tokyo/A1303/A130301/13125379/,予約可,,ＪＲ渋谷駅　ハチ公口　徒歩9分京王井の頭線渋谷駅　徒歩7分神泉駅から670m 神泉駅から663m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可,"35.6631274387048,139.69511378425156",03-5784-3309,東京都渋谷区宇田川町42-15 中島ビル　1F　,99,sushi,False,35.6631274387048,139.69511378425156
,すし処 目羅,京橋駅 81m , 寿司,,"￥15,000～￥19,999","￥15,000～￥19,999",3.55,-,https://tabelog.com/tokyo/A1302/A130202/13017180/,予約可,,営団銀座線「京橋」４、６出口都営浅草線「宝町」A5、A6出口 京橋駅から81m,,,カード可 （VISA、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.67644643872048,139.77090688433296",03-5250-5566,東京都中央区京橋2-6-15 ラングタワー京橋　１Ｆ,97,sushi,False,35.67644643872048,139.77090688433296
,おざき,麻布十番駅 343m , 寿司、日本料理,,"￥30,000～￥39,999","￥30,000～￥39,999",3.55,日曜日,https://tabelog.com/tokyo/A1307/A130702/13030806/,予約可,,東京メトロ南北線、都営大江戸線、麻布十番駅１番出口から徒歩３分 麻布十番駅から343m,11:00 - 14:00,■ 営業時間ランチのみ完全予約制前日までのご予約のみの営業とさせていただきます年末年始は12月27日から1月5日までお休みさせていただきます,カード可 （VISA、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.653439638723945,139.73588088412515",050-1720-2566,東京都港区麻布十番3-4-5 アクアコート麻布 1F,95,sushi,False,35.653439638723945,139.73588088412515
